url,result
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/karachi-kings-vs-peshawar-zalmi-2nd-match-1354925/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/multan-sultans-vs-quetta-gladiators-3rd-match-1354926/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/karachi-kings-vs-islamabad-united-4th-match-1354927/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/multan-sultans-vs-peshawar-zalmi-5th-match-1354928/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/karachi-kings-vs-quetta-gladiators-6th-match-1354929/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/multan-sultans-vs-islamabad-united-7th-match-1354930/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/karachi-kings-vs-lahore-qalandars-8th-match-1354931/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/quetta-gladiators-vs-peshawar-zalmi-9th-match-1354932/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/quetta-gladiators-vs-lahore-qalandars-10th-match-1354933/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/multan-sultans-vs-karachi-kings-11th-match-1354934/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/peshawar-zalmi-vs-islamabad-united-12th-match-1354935/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/quetta-gladiators-vs-islamabad-united-13th-match-1354936/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/karachi-kings-vs-multan-sultans-14th-match-1354937/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/lahore-qalandars-vs-peshawar-zalmi-15th-match-1354938/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/lahore-qalandars-vs-islamabad-united-16th-match-1354939/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/peshawar-zalmi-vs-karachi-kings-17th-match-1354940/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/lahore-qalandars-vs-quetta-gladiators-18th-match-1354941/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/islamabad-united-vs-karachi-kings-19th-match-1354942/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/lahore-qalandars-vs-multan-sultans-20th-match-1354943/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/islamabad-united-vs-quetta-gladiators-21st-match-1354944/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/quetta-gladiators-vs-karachi-kings-22nd-match-1354945/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/peshawar-zalmi-vs-lahore-qalandars-23rd-match-1354946/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/islamabad-united-vs-multan-sultans-24th-match-1354947/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/peshawar-zalmi-vs-quetta-gladiators-25th-match-1354948/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/islamabad-united-vs-lahore-qalandars-26th-match-1354949/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/peshawar-zalmi-vs-multan-sultans-27th-match-1354950/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/quetta-gladiators-vs-multan-sultans-28th-match-1354951/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/islamabad-united-vs-peshawar-zalmi-29th-match-1354952/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/lahore-qalandars-vs-karachi-kings-30th-match-1354953/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/lahore-qalandars-vs-multan-sultans-qualifier-1354954/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/islamabad-united-vs-peshawar-zalmi-eliminator-1-1354955/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/lahore-qalandars-vs-peshawar-zalmi-eliminator-2-1354956/full-scorecard,
http://espncricinfo.com//series/pakistan-super-league-2022-23-1332128/lahore-qalandars-vs-multan-sultans-final-1354957/full-scorecard,
